,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
8769,1044268657,Dragonstorm (US Power Metal),Music,Music,USD,2016-03-23,7000.0,2016-02-13 00:55:22,25.0,undefined,0,"N,0""",,25.0,7000.0
227399,226212665,Never Ending Block puzzle and book Express yourself,Interactive Design,Design,NZD,2015-01-09,20000.0,2014-12-10 20:46:25,40.0,failed,2,NZ,30.48,31.26,15631.11
232115,249767275,Rescue the Captors,Documentary,Film & Video,USD,2012-05-20,30000.0,2012-03-21 01:20:52,0.0,failed,0,US,0.0,0.0,30000.0
148769,1756185274,"Michale Graves ""When Worlds Collide Instrumental""",Punk,Music,USD,2016-08-13,2500.0,2016-08-05 00:03:25,8451.0,successful,73,US,4510.0,8451.0,2500.0
321780,708700592,Unknown Ending,Drama,Film & Video,AUD,2014-07-21,1000.0,2014-06-21 13:38:24,81.0,failed,3,AU,76.2,76.19,940.56
375094,981570901,FLEKS3D™ Build-Plate System,3D Printing,Technology,USD,2014-09-18,9999.0,2014-08-19 23:43:35,13860.0,successful,258,US,13860.0,13860.0,9999.0
35409,1179563077,World's 1st Single-Dual Motor Switchable Electric Skateboard,Technology,Technology,USD,2016-12-10,50000.0,2016-11-10 12:36:53,57689.0,successful,80,US,7092.0,57689.0,50000.0
64240,1326702708,RoboToons Cartoons,Animation,Film & Video,USD,2013-02-01,15000.0,2013-01-02 17:12:35,290.0,failed,6,US,290.0,290.0,15000.0
219184,2116409745,BLITZKID - Return to the Living,Documentary,Film & Video,USD,2012-06-15,5000.0,2012-04-17 00:41:12,10020.45,successful,149,US,10020.45,10020.45,5000.0
65567,1333468185,The Wizards Path,Tabletop Games,Games,CAD,2016-06-04,15000.0,2016-05-02 21:13:29,1316.0,failed,31,CA,1048.6,1032.32,11766.55
238978,285185842,Honeymoons,Nonfiction,Publishing,USD,2016-02-28,4950.0,2016-02-11 23:18:26,0.0,failed,0,US,0.0,0.0,4950.0
328171,741692839,"GPS Tracking for your pet, and it's SOLAR powered !",Hardware,Technology,USD,2013-12-20,70000.0,2013-11-11 02:56:21,5815.0,failed,61,US,5815.0,5815.0,70000.0
121012,161466211,Steel,Documentary,Film & Video,USD,2012-11-19,94000.0,2012-10-05 18:30:20,1623.0,failed,30,US,1623.0,1623.0,94000.0
70846,1360628964,Roll with the artisan chocolate truffle experience,Food,Food,USD,2013-07-11,5500.0,2013-06-11 02:30:41,939.0,failed,23,US,939.0,939.0,5500.0
175011,1890042113,JCGB Needs a Tour Van to Come to Your Town,Rock,Music,USD,2012-07-28,12500.0,2012-06-28 22:21:04,14050.0,successful,79,US,14050.0,14050.0,12500.0
118536,1602274737,Directo al corazon,Latin,Music,USD,2015-05-19,10000.0,2015-04-19 21:28:29,1.0,failed,1,US,1.0,1.0,10000.0
278439,48662715,Down And Distance,Documentary,Film & Video,USD,2015-06-06,32000.0,2015-05-07 20:13:11,0.0,failed,0,US,0.0,0.0,32000.0
335495,779058072,Glue Men - Happy Grotesque LP,Music,Music,GBP,2017-02-27,120.0,2017-01-28 17:51:35,135.0,successful,12,GB,25.13,165.16,146.81
343586,820334706,Thailand: A Healing Journey,Documentary,Film & Video,USD,2011-12-02,5600.0,2011-11-02 19:51:44,620.0,failed,9,US,620.0,620.0,5600.0
311541,656979350,ReDeus,Fiction,Publishing,USD,2010-06-30,15000.0,2010-04-01 19:50:48,3866.0,failed,27,US,3866.0,3866.0,15000.0
223740,2139936422,GAME TIME! A TV/Web show geared towards discerning gamers and their families. ,Video Games,Games,USD,2010-07-03,10000.0,2010-06-02 09:20:13,565.0,failed,18,US,565.0,565.0,10000.0
178288,1907187578,DeCAPitator Titanium Bottle Opener,Design,Design,USD,2014-01-17,1200.0,2013-12-18 03:05:52,2673.0,successful,79,US,2673.0,2673.0,1200.0
231484,246581114,Benjamin's Fate - Classic Action Adventure RPG (Made Live),Video Games,Games,USD,2017-03-22,18000.0,2017-02-20 21:34:35,280.0,canceled,6,US,280.0,280.0,18000.0
123184,1625559603,Microduino mCookie: The smallest electronic modules on LEGO®,DIY Electronics,Technology,USD,2015-06-17,40000.0,2015-05-18 14:01:46,167570.0,successful,856,US,167570.0,167570.0,40000.0
150885,1766722918,The Arm Pillow,Product Design,Design,USD,2015-02-28,55000.0,2015-01-29 22:23:08,32.0,failed,4,US,32.0,32.0,55000.0
37021,1187777434,Smart-Gluten Free: Introduction of diet specific meals,Food,Food,GBP,2014-01-03,10000.0,2013-12-04 15:22:30,27.0,failed,4,GB,44.18,44.33,16417.67
162498,1826576702,Chibify: Customized Anime Collectibles,Sculpture,Art,USD,2017-04-17,40000.0,2017-03-14 15:47:00,40848.0,successful,550,US,16731.0,40848.0,40000.0
274952,469062242,SocialShrub,Publishing,Publishing,USD,2017-11-09,25000.0,2017-10-10 20:50:08,0.0,canceled,0,US,0.0,0.0,25000.0
232954,253985155,Cards For Diversity™ special edition of Sixchex™ Card Game,Playing Cards,Games,USD,2015-12-22,2000.0,2015-11-12 00:22:28,2128.0,successful,7,US,2128.0,2128.0,2000.0
223366,213793377,BERG - The Ultimate Minimalist Timepiece,Product Design,Design,NOK,2017-04-11,150000.0,2017-03-12 17:01:16,880683.0,successful,397,NO,33686.17,102837.88,17515.59
273808,46308944,Scenes of Chance Miniature Edition,Tabletop Games,Games,USD,2014-11-25,400.0,2014-11-20 07:03:31,2331.0,successful,214,US,2331.0,2331.0,400.0
268960,438644246,Stage 7,Documentary,Film & Video,USD,2017-01-15,1000.0,2016-12-26 04:08:20,2135.0,successful,34,US,1260.0,2135.0,1000.0
232144,249957726,Waving Backwards- a novel set in *sigh* worthy Savannah,Fiction,Publishing,USD,2014-02-17,5798.0,2014-01-08 01:34:06,1.0,failed,1,US,1.0,1.0,5798.0
54429,1276969702,Revolutionary Lasagna,Food,Food,AUD,2015-01-03,100.0,2014-12-04 09:38:20,1.0,failed,1,AU,0.84,0.81,81.43
327803,739555642,Protector App - Save the children.,Apps,Technology,USD,2015-07-20,1000.0,2015-07-13 16:33:48,2.0,failed,2,US,2.0,2.0,1000.0
319352,696484826,Seventh Sin Co. Cut&Sew Fall/Winter Line,Fashion,Fashion,USD,2012-11-07,2000.0,2012-10-08 18:35:49,0.0,failed,0,US,0.0,0.0,2000.0
315039,674576781,"After The Sea - a short film on love, grief & mental health",Drama,Film & Video,GBP,2017-04-23,4500.0,2017-03-23 13:59:22,4841.22,successful,116,GB,1060.31,6264.11,5822.6
33517,1170150175,"New Album: King Cataract, by Wire Faces",Rock,Music,USD,2013-01-26,5000.0,2012-12-27 19:15:54,6970.0,successful,135,US,6970.0,6970.0,5000.0
351934,86287327,Dreamland: A Cartoon Documusical About For-Profit Education.,Comedy,Film & Video,CAD,2017-04-22,10101.0,2017-03-20 22:42:36,1176.0,canceled,23,CA,0.0,861.85,7402.71
257748,380534337,Cam & Mr. Combover's Urban Beekeeper Survival Guide,Nonfiction,Publishing,USD,2011-10-13,2000.0,2011-09-13 16:25:10,2345.01,successful,40,US,2345.01,2345.01,2000.0
62424,1317368019,KATAPLANAS-The Traditional Portuguese Cookware.,Food,Food,EUR,2017-06-06,12500.0,2017-05-02 17:11:38,2385.0,failed,27,ES,271.24,2665.49,13970.07
196850,2002318715,Distribution for DOUGHBOY the movie,Film & Video,Film & Video,USD,2012-11-17,50000.0,2012-10-02 06:09:00,10631.0,failed,170,US,10631.0,10631.0,50000.0
227570,227140305,Food for Thought: Appetizing Art by Brandy Byhoffer,Painting,Art,CAD,2017-10-16,6000.0,2017-09-14 00:23:13,566.0,failed,8,CA,140.28,453.02,4802.31
166601,184753687,Royale with Cheese: A Pulp Fiction poster,Illustration,Art,USD,2015-07-20,4700.0,2015-06-15 13:09:31,17.0,failed,1,US,17.0,17.0,4700.0
160192,1814747088,A thrifty business lesson!,Ready-to-wear,Fashion,USD,2015-01-01,6500.0,2014-11-29 10:21:01,250.0,failed,9,US,250.0,250.0,6500.0
372412,967737704,"Autism Peer Sensitivity Film ""We ALL Fit""",Shorts,Film & Video,USD,2013-07-17,10000.0,2013-06-17 15:21:22,10010.0,successful,43,US,10010.0,10010.0,10000.0
28607,1145149379,"F.U.D.G.E. Theatre presents ""Parade"" by Jason Robert Brown",Theater,Theater,USD,2012-10-04,12500.0,2012-09-11 22:47:23,4505.0,failed,57,US,4505.0,4505.0,12500.0
292374,557915198,Balaclava,Narrative Film,Film & Video,USD,2018-01-22,5000.0,2017-12-23 18:06:15,1127.0,live,28,US,151.0,1127.0,5000.0
60579,1307910538,Judges: The Graphic Novel,Graphic Novels,Comics,USD,2016-04-16,5000.0,2016-03-17 17:02:41,5278.0,successful,81,US,5278.0,5278.0,5000.0
348507,845581055,Tita: Water Filtration Pitcher with Smart Hydration Tracking,Gadgets,Technology,USD,2017-03-01,20000.0,2017-01-30 17:21:46,2905.0,failed,29,US,0.0,2905.0,20000.0
67182,1341912489,LIBERTY of LONDON by SEAPLANE,Apparel,Fashion,USD,2014-06-22,6500.0,2014-05-23 20:21:20,3080.0,failed,21,US,3080.0,3080.0,6500.0
77239,1392962745,RAWR! Magazine by The Dinosaur Onesie Project (Canceled),Art,Art,USD,2013-05-06,2500.0,2013-04-11 17:01:56,117.0,canceled,2,US,117.0,117.0,2500.0
67128,1341577268,"LEO, the Connected Smart Analogue Watch",Technology,Technology,HKD,2017-09-15,350000.0,2017-08-16 14:01:15,282760.0,canceled,141,HK,6266.19,36175.68,44778.22
223638,2139481826,Flash Pups Light Up Apparel,Gadgets,Technology,USD,2015-06-09,2000.0,2015-05-20 09:31:09,3003.0,successful,54,US,3003.0,3003.0,2000.0
30463,1154806713,The Black Deception,Publishing,Publishing,USD,2017-07-27,20000.0,2017-07-06 16:17:55,325.0,failed,6,US,235.0,325.0,20000.0
37871,1192063364,Steel Toe Review - First Year Anthology,Periodicals,Publishing,USD,2012-02-16,1000.0,2012-01-16 00:27:17,1017.0,successful,26,US,1017.0,1017.0,1000.0
372263,966949132,West Los Documentary : relaunch,Documentary,Film & Video,USD,2016-06-05,15000.0,2016-05-06 00:00:33,15032.0,successful,89,US,15032.0,15032.0,15000.0
34349,1174254808,HiFly: Affordable 3D Virtual Reality Headset & 3D Mobile app,Hardware,Technology,USD,2015-03-22,14000.0,2015-02-06 00:51:30,1432.0,failed,28,US,1432.0,1432.0,14000.0
335137,777303906,Cycli: First Social Under-Desk Cycle,Product Design,Design,USD,2016-07-02,35000.0,2016-05-18 15:48:08,135437.2,successful,1003,US,135437.2,135437.2,35000.0
378284,998252701,More Than Potato Salad: The Zack Danger Brown Story,Documentary,Film & Video,USD,2014-08-09,10000.0,2014-07-10 12:29:30,0.0,failed,0,US,0.0,0.0,10000.0
230722,242835221,"""Dumb!"" & ""Dumb! 2""",Video Games,Games,EUR,2015-09-12,330.0,2015-08-13 00:22:18,1177.1,successful,181,FR,1292.17,1344.14,376.83
39450,1200585705,Infinity Dance & Acro Company,Performances,Dance,USD,2017-07-14,10000.0,2017-06-14 02:45:15,147.0,canceled,3,US,147.0,147.0,10000.0
288560,538284909,Portraits from Sao Paulo,Art,Art,EUR,2016-12-13,1500.0,2016-11-20 13:34:51,0.0,canceled,0,FR,0.0,0.0,1565.84
374660,97929061,KICKBALLERS,Webseries,Film & Video,USD,2013-12-19,10000.0,2013-11-19 21:07:06,11633.0,successful,106,US,11633.0,11633.0,10000.0
137120,1696184221,Apple Stem - Your Apple Pencil's new favorite home,Product Design,Design,USD,2017-05-02,2500.0,2017-04-01 03:37:44,800.5,failed,24,US,345.0,800.5,2500.0
364844,928842929,Isis Paperback & eBook cover Illustration project,Illustration,Art,USD,2014-05-04,500.0,2014-03-05 13:44:09,131.0,failed,8,US,131.0,131.0,500.0
128602,1652955849,"3am, a film by John Holzman",Experimental,Film & Video,USD,2014-12-13,3500.0,2014-11-10 12:15:44,380.0,failed,4,US,380.0,380.0,3500.0
246259,32234998,Thunder of Freedom Movie Trailer,Drama,Film & Video,USD,2015-06-25,3000.0,2015-06-04 06:24:11,3651.0,successful,32,US,3651.0,3651.0,3000.0
249512,339089977,Club Magic Moment,Shorts,Film & Video,USD,2012-11-03,4725.0,2012-10-11 16:51:32,4786.0,successful,23,US,4786.0,4786.0,4725.0
32281,1164031497,The Expression Clothing Co.,Fashion,Fashion,USD,2018-01-08,4305.0,2017-12-07 03:24:43,0.0,live,0,US,0.0,0.0,4305.0
281239,500743060,Bless the Children horror Western one-shot comic book,Comic Books,Comics,USD,2017-09-02,600.0,2017-08-07 04:06:39,1851.0,successful,51,US,417.0,1851.0,600.0
355356,880181350,Help TOO LATE THE HERO fix their van!!,Rock,Music,USD,2012-01-05,1500.0,2011-12-08 17:50:10,1787.0,successful,29,US,1787.0,1787.0,1500.0
73058,1372012617,'eLLe' Make the L Word happen locally,Theater,Theater,USD,2010-09-01,5686.0,2010-07-25 22:31:36,50.0,failed,1,US,50.0,50.0,5686.0
366108,935366046,Buy Some Knickers for a Floozy!,Theater,Theater,USD,2010-07-15,5000.0,2010-05-14 22:43:53,3689.0,failed,39,US,3689.0,3689.0,5000.0
34946,1177202231,Its Always Bacon Time,Food,Food,USD,2014-08-10,10.0,2014-07-11 18:58:38,25.0,successful,1,US,25.0,25.0,10.0
114368,1580860611,"Fund The release of ""Out There: A Story of Ultra Recovery""",Nonfiction,Publishing,USD,2014-04-11,2000.0,2014-03-11 23:04:28,2830.0,successful,43,US,2830.0,2830.0,2000.0
359060,899255296,Through the lens of Byron Huart: Cruise ships in New York,Places,Photography,USD,2016-02-05,7000.0,2016-01-06 20:32:11,350.0,failed,2,US,350.0,350.0,7000.0
316464,682023539,Universal car holder for bic lighters,DIY,Crafts,USD,2016-04-22,300000.0,2016-03-28 19:58:49,0.0,failed,0,US,0.0,0.0,300000.0
55573,1282786874,WHITE DEATH: A Short Film Inspired by a True Story,Thrillers,Film & Video,GBP,2017-01-26,750.0,2016-12-27 16:42:14,236.0,failed,11,GB,12.28,295.96,940.56
225947,218563217,"Sarvi Dock - Premium Aluminum Dock for iPhone, iPad and iPod",Product Design,Design,USD,2013-10-02,44000.0,2013-08-19 20:44:56,4249.0,canceled,75,US,4249.0,4249.0,44000.0
357223,889792000,FESTIVAL DANIOU 2016: MYTH & MEMORY,Classical Music,Music,USD,2016-07-31,5500.0,2016-07-02 15:31:06,5550.0,successful,63,US,1620.0,5550.0,5500.0
162834,1828373067,The Land Where Corn Grows Tall photo-zine,Photobooks,Photography,USD,2017-07-23,200.0,2017-07-03 16:01:58,446.0,successful,17,US,231.0,446.0,200.0
260724,396218510,Avant-Glass,Art,Art,USD,2014-10-13,4000.0,2014-08-29 21:38:56,224.0,failed,14,US,224.0,224.0,4000.0
162843,1828391272,War Stories: The Game (Canceled),Games,Games,USD,2015-07-05,20000.0,2015-06-05 18:44:13,565.0,canceled,11,US,565.0,565.0,20000.0
89273,1453649299,"""Zella"" by Sir Ervin Williams III",Theater,Theater,USD,2012-01-15,15000.0,2011-11-16 16:48:10,110.0,failed,2,US,110.0,110.0,15000.0
101668,1516701550,"""The Dolls Of Lisbon"" the movie",Documentary,Film & Video,USD,2011-08-17,3500.0,2011-05-19 03:00:21,3594.0,successful,63,US,3594.0,3594.0,3500.0
80652,1410041433,Kooldog House – Modern Living for Modern Dogs (Canceled),Product Design,Design,CAD,2014-09-22,20000.0,2014-08-01 18:10:13,3176.0,canceled,9,CA,2914.47,2858.17,17998.56
87505,1444785260,The End of Incumbency,Nonfiction,Publishing,USD,2012-10-11,10000.0,2012-09-06 18:39:05,165.0,failed,4,US,165.0,165.0,10000.0
25473,1129423785,iNTERFACE COMMUNICATOR (FREE DEMO @ iCommGames.com),Video Games,Games,USD,2016-04-07,10000.0,2016-03-08 04:57:28,890.0,failed,27,US,890.0,890.0,10000.0
128625,1653087118,La Rondalla Spring Classes,World Music,Music,USD,2014-01-20,15000.0,2013-12-27 22:34:51,17927.0,successful,131,US,17927.0,17927.0,15000.0
29852,11516715,ARTICULATE: A limited edition artists' book,Art,Art,USD,2011-11-22,300.0,2011-11-06 19:29:56,1290.0,successful,31,US,1290.0,1290.0,300.0
359431,901142890,untitled rock n' roll movie (Canceled),Documentary,Film & Video,USD,2013-12-08,100000.0,2013-10-31 21:13:59,28565.0,canceled,48,US,28565.0,28565.0,100000.0
246099,321546024,Golden dragon challenge coin,Art,Art,USD,2017-05-25,3000.0,2017-04-25 18:52:28,606.0,failed,18,US,458.0,606.0,3000.0
365496,932297839,Unique flower headdresses and ornaments,Crafts,Crafts,CAD,2015-02-26,1000.0,2015-01-27 19:39:38,0.0,failed,0,CA,0.0,0.0,803.15
57828,1294287885,Les Friandises Sally,Small Batch,Food,CAD,2016-02-28,43000.0,2016-01-29 19:48:45,0.0,failed,0,CA,0.0,0.0,32051.28
208041,2060202082,Make A Mask - Halloween Skull Masks,Design,Design,GBP,2013-10-04,10000.0,2013-09-13 23:44:31,421.0,failed,18,GB,666.13,675.72,16050.33
21057,1106736838,Giving to the community,Restaurants,Food,USD,2016-01-01,2000.0,2015-11-06 22:15:42,0.0,failed,0,US,0.0,0.0,2000.0
245426,318253842,Voltron (Canceled),Shorts,Film & Video,USD,2015-04-16,960.0,2015-03-16 21:57:30,0.0,canceled,0,US,0.0,0.0,960.0
278072,484846480,"Design your CALLIGURT Gadget for Laptop, Sport &Travel Bag",Wearables,Technology,EUR,2017-11-25,2900.0,2017-11-21 20:32:45,347.0,failed,12,DE,406.99,412.41,3446.64
42777,1217874015,Blackwhale,Apparel,Fashion,EUR,2016-06-13,7200.0,2016-05-17 08:27:16,0.0,failed,0,FR,0.0,0.0,8102.91
294992,571600616,StaticResponse,Web,Technology,USD,2017-07-19,20000.0,2017-06-19 17:57:00,15.0,failed,1,US,0.0,15.0,20000.0
167770,1853454074,LezBeHonest Clothing,Apparel,Fashion,USD,2015-02-01,5000.0,2014-12-03 23:57:13,1000.0,failed,18,US,1000.0,1000.0,5000.0
333672,769726945,Building LoveCraft Gallery,Art,Art,CAD,2014-05-18,5000.0,2014-04-18 06:19:03,5504.0,successful,65,CA,5003.12,5049.08,4586.74
363442,921764338,Delirium Short Film,Fantasy,Film & Video,GBP,2016-12-22,4000.0,2016-11-22 13:23:19,4640.38,successful,44,GB,1313.82,5684.16,4899.74
477,1002287054,Michale Graves “Vagabond Acoustic” Extremely Limited Edition,Rock,Music,USD,2013-05-27,2500.0,2013-05-06 01:54:34,12413.0,successful,240,US,12413.0,12413.0,2500.0
138490,1703335733,Help Us Bring Seussical The Musical to life,Theater,Theater,USD,2013-10-23,1500.0,2013-10-15 00:18:21,1531.0,successful,43,US,1531.0,1531.0,1500.0
33121,1168319704,"Carol Prieur, 20 ans dans la Compagnie Marie Chouinard",Art Books,Publishing,CAD,2015-09-03,8500.0,2015-08-04 23:32:35,8550.0,successful,49,CA,6520.36,6462.59,6424.79
105764,1537663234,Hollaback!,Software,Technology,USD,2010-05-28,12500.0,2010-04-19 20:08:34,13560.0,successful,356,US,13560.0,13560.0,12500.0
8887,1044857970,Tomboy Princess,Fashion,Fashion,USD,2014-10-24,3500.0,2014-09-24 22:28:05,0.0,failed,0,US,0.0,0.0,3500.0
35207,1178452825,Disperse / Displace: A Solo Show in Germany,Illustration,Art,USD,2010-10-03,1500.0,2010-09-03 03:13:17,4081.0,successful,58,US,4081.0,4081.0,1500.0
262740,406349377,Artist Connections (Unofficial title) (Canceled),Web,Technology,GBP,2015-11-28,17500.0,2015-09-29 21:12:43,56.0,canceled,1,GB,85.12,84.78,26494.28
221008,2125652020,"Scented Plush Animals ""Scentimals""",Crafts,Crafts,USD,2017-03-04,10000.0,2017-02-02 11:34:52,180.0,failed,4,US,45.0,180.0,10000.0
52756,1268414070,The Pine Tree Organics,Farms,Food,USD,2015-11-08,17000.0,2015-10-09 19:28:55,0.0,failed,0,US,0.0,0.0,17000.0
297065,582339995,The Viper (New Superhero),Webseries,Film & Video,USD,2013-08-02,7600.0,2013-07-03 04:54:12,3.0,failed,3,US,3.0,3.0,7600.0
209414,2067269976,SORNE: EGO ALTAR. THE NEW ALBUM,Music,Music,USD,2013-03-02,15000.0,2013-01-31 23:00:42,16622.22,successful,333,US,16622.22,16622.22,15000.0
369054,950296794,HOPE: The Board Game (Canceled),Tabletop Games,Games,USD,2015-07-15,25000.0,2015-06-15 20:16:01,8689.0,canceled,157,US,8689.0,8689.0,25000.0
95242,1484106299,J3WEL T-shirts,Apparel,Fashion,GBP,2016-01-01,150.0,2015-12-02 18:37:17,178.0,successful,14,GB,268.53,259.43,218.62
243716,309654666,I'm acting for English,Plays,Theater,GBP,2015-04-19,5000.0,2015-02-18 19:37:59,13.0,failed,2,GB,19.98,19.66,7559.72
82669,1420285344,Glasgow Youth Dance Company,Dance,Dance,GBP,2014-04-27,2500.0,2014-03-28 15:10:41,611.0,failed,28,GB,1013.23,1031.12,4218.98
74876,1381522760,Swamp Rats,Comic Books,Comics,USD,2017-07-19,250.0,2017-06-19 22:46:02,260.0,successful,8,US,60.0,260.0,250.0
20204,1102728910,Voyages in America: The Book,Nonfiction,Publishing,USD,2013-11-14,15000.0,2013-10-15 21:15:52,15745.01,successful,279,US,15745.01,15745.01,15000.0
106987,1543759619,THE DESIRE CODE  by PIERRE FRANCKH,Nonfiction,Publishing,GBP,2016-05-28,9999.0,2016-03-29 17:29:01,218.0,failed,10,GB,307.88,314.62,14430.86
245169,31695877,Reunion Island - a documentary film (Canceled),Documentary,Film & Video,USD,2010-11-17,18000.0,2010-10-08 04:27:32,0.0,canceled,0,US,0.0,0.0,18000.0
327050,735747435,TheBlackEye: Italia,Photography,Photography,USD,2011-12-19,5000.0,2011-11-07 00:27:24,35.0,failed,3,US,35.0,35.0,5000.0
254818,365912012,Naughty or Nice (Canceled),Tabletop Games,Games,USD,2016-01-18,10000.0,2015-12-19 21:16:18,35.0,canceled,1,US,35.0,35.0,10000.0
9103,1045999444,Samples of Different Playing Cards Back Designs By J.N.D.,Playing Cards,Games,USD,2016-06-27,100.0,2016-06-16 22:39:29,593.0,successful,26,US,593.0,593.0,100.0
202490,2031193551,During the early 1980’s I worked for CBS News as a technicia,Art Books,Publishing,USD,2013-12-19,1500.0,2013-11-19 01:24:48,50.0,failed,1,US,50.0,50.0,1500.0
263668,410821606,Post Valentine's Day: The Crises of Modernity,Film & Video,Film & Video,USD,2014-02-16,1000.0,2014-01-24 18:21:45,125.0,failed,4,US,125.0,125.0,1000.0
122019,1619739794,Student Mobile App (Canceled),Technology,Technology,CAD,2015-02-16,2000.0,2015-01-17 01:09:48,0.0,canceled,0,CA,0.0,0.0,1605.65
59439,1302296510,Mama Nina's spicy sauce,Food,Food,USD,2014-09-12,2500.0,2014-08-13 20:02:25,0.0,failed,0,US,0.0,0.0,2500.0
237018,274865,Pots On Wheels,Ceramics,Art,USD,2014-12-02,20000.0,2014-11-04 15:19:57,25732.0,successful,278,US,25732.0,25732.0,20000.0
173770,188370501,Keychains are cool,Crafts,Crafts,USD,2015-01-09,250.0,2014-12-05 00:20:20,21.0,failed,4,US,21.0,21.0,250.0
135574,1688385579,DIY Cardboard Headphones Kit,DIY Electronics,Technology,GBP,2016-02-12,10000.0,2016-01-13 14:16:41,394.0,failed,17,GB,572.86,571.47,14504.32
